name,time,application,num_replicas,batch_size,duration,num_task
inference-imagenet-25604,44388,infer-imagenet-2,1,1,5.0,1956
inference-cifar10-25605,44389,infer-cifar10-2,1,1,5.0,8956
inference-imagenet-25607,44393,infer-imagenet-3,1,1,24.0,1001
inference-cifar10-25606,44393,infer-cifar10-3,1,1,9.0,5968
inference-deepspeech2-25608,44394,infer-deepspeech2-1,1,1,18.0,731
inference-imagenet-25609,44396,infer-imagenet-1,1,1,16.0,5876
inference-ncf-25610,44402,infer-ncf-1,1,1,5.0,3488
inference-bert-25611,44404,infer-bert-2,1,1,18.0,906
inference-yolov3-25612,44404,infer-yolov3-4,1,1,21.0,3050
inference-bert-25613,44404,infer-bert-2,1,1,8.0,588
inference-yolov3-25614,44404,infer-yolov3-4,1,1,3.0,3867
inference-yolov3-25615,44405,infer-yolov3-5,1,1,20.0,2063
inference-ncf-25616,44405,infer-ncf-2,1,1,15.0,2849
inference-bert-25617,44406,infer-bert-1,1,1,22.0,3821
inference-bert-25618,44408,infer-bert-5,1,1,16.0,872
inference-imagenet-25619,44410,infer-imagenet-4,1,1,9.0,8954
inference-bert-25620,44410,infer-bert-1,1,1,25.0,1317
inference-yolov3-25621,44410,infer-yolov3-4,1,1,13.0,3314
inference-imagenet-25622,44414,infer-imagenet-4,1,1,25.0,8846
inference-bert-25623,44415,infer-bert-4,1,1,22.0,3599
inference-imagenet-25624,44415,infer-imagenet-4,1,1,8.0,6923
inference-imagenet-25625,44417,infer-imagenet-3,1,1,18.0,9342
inference-bert-25626,44418,infer-bert-1,1,1,14.0,2221
inference-cifar10-25627,44418,infer-cifar10-1,1,1,6.0,2074
inference-bert-25628,44419,infer-bert-4,1,1,21.0,4282
inference-bert-25629,44420,infer-bert-1,1,1,13.0,4862
inference-imagenet-25630,44421,infer-imagenet-3,1,1,11.0,4444
inference-yolov3-25631,44421,infer-yolov3-2,1,1,11.0,1847
inference-deepspeech2-25632,44422,infer-deepspeech2-3,1,1,1.0,771
inference-cifar10-25633,44425,infer-cifar10-3,1,1,15.0,259
inference-yolov3-25634,44425,infer-yolov3-2,1,1,4.0,2074
inference-ncf-25635,44426,infer-ncf-5,1,1,3.0,2107
inference-deepspeech2-25636,44428,infer-deepspeech2-1,1,1,27.0,959
inference-yolov3-25637,44430,infer-yolov3-1,1,1,23.0,2858
inference-cifar10-25638,44431,infer-cifar10-4,1,1,15.0,4402
inference-deepspeech2-25639,44432,infer-deepspeech2-4,1,1,2.0,971
inference-bert-25640,44433,infer-bert-4,1,1,18.0,4295
inference-cifar10-25641,44439,infer-cifar10-1,1,1,12.0,5968
inference-ncf-25642,44441,infer-ncf-1,1,1,27.0,1395
inference-cifar10-25643,44441,infer-cifar10-5,1,1,6.0,9877
inference-yolov3-25644,44443,infer-yolov3-3,1,1,18.0,4188
inference-bert-25645,44448,infer-bert-4,1,1,16.0,547
inference-yolov3-25646,44450,infer-yolov3-1,1,1,13.0,1489
inference-bert-25647,44450,infer-bert-1,1,1,14.0,3547
inference-bert-25648,44451,infer-bert-3,1,1,15.0,547
inference-bert-25649,44451,infer-bert-4,1,1,29.0,4058
inference-ncf-25650,44452,infer-ncf-5,1,1,17.0,4791
inference-yolov3-25651,44453,infer-yolov3-3,1,1,4.0,576
inference-imagenet-25652,44454,infer-imagenet-4,1,1,18.0,6571
inference-yolov3-25654,44456,infer-yolov3-2,1,1,18.0,162
inference-yolov3-25653,44456,infer-yolov3-1,1,1,25.0,1847
inference-yolov3-25655,44457,infer-yolov3-1,1,1,2.0,2923
inference-bert-25656,44457,infer-bert-2,1,1,6.0,1035
inference-yolov3-25657,44459,infer-yolov3-4,1,1,19.0,1489
inference-imagenet-25658,44462,infer-imagenet-1,1,1,3.0,2721
inference-ncf-25659,44462,infer-ncf-3,1,1,10.0,3890
inference-cifar10-25660,44464,infer-cifar10-1,1,1,29.0,7444
inference-cifar10-25661,44464,infer-cifar10-5,1,1,8.0,7950
inference-cifar10-25662,44464,infer-cifar10-5,1,1,13.0,3867
inference-imagenet-25663,44465,infer-imagenet-1,1,1,8.0,1616
inference-yolov3-25664,44472,infer-yolov3-3,1,1,18.0,3286
inference-bert-25665,44473,infer-bert-4,1,1,24.0,1035
inference-yolov3-25666,44474,infer-yolov3-1,1,1,23.0,1442
inference-ncf-25667,44476,infer-ncf-3,1,1,12.0,404
inference-bert-25668,44479,infer-bert-5,1,1,29.0,1112
inference-yolov3-25670,44481,infer-yolov3-3,1,1,3.0,1217
inference-cifar10-25669,44481,infer-cifar10-2,1,1,9.0,2074
inference-imagenet-25671,44482,infer-imagenet-2,1,1,13.0,9303
inference-ncf-25672,44484,infer-ncf-2,1,1,18.0,1420
inference-yolov3-25673,44484,infer-yolov3-4,1,1,24.0,4639
inference-deepspeech2-25674,44485,infer-deepspeech2-2,1,1,1.0,487
inference-cifar10-25675,44487,infer-cifar10-3,1,1,24.0,2398
inference-yolov3-25676,44487,infer-yolov3-2,1,1,27.0,2157
inference-cifar10-25677,44488,infer-cifar10-3,1,1,6.0,3422
inference-ncf-25678,44490,infer-ncf-3,1,1,27.0,912
inference-ncf-25679,44492,infer-ncf-2,1,1,9.0,1099
inference-cifar10-25680,44493,infer-cifar10-3,1,1,11.0,1168
inference-imagenet-25681,44496,infer-imagenet-5,1,1,5.0,8273
inference-deepspeech2-25682,44498,infer-deepspeech2-2,1,1,16.0,159
inference-bert-25683,44500,infer-bert-3,1,1,4.0,664
inference-deepspeech2-25684,44512,infer-deepspeech2-2,1,1,19.0,405
inference-deepspeech2-25685,44515,infer-deepspeech2-2,1,1,21.0,883
inference-cifar10-25686,44516,infer-cifar10-1,1,1,26.0,7692
inference-yolov3-25687,44523,infer-yolov3-2,1,1,23.0,3217
inference-cifar10-25688,44524,infer-cifar10-5,1,1,12.0,4754
inference-ncf-25689,44525,infer-ncf-3,1,1,3.0,1618
inference-ncf-25690,44528,infer-ncf-3,1,1,19.0,3432
inference-yolov3-25691,44529,infer-yolov3-5,1,1,1.0,403
inference-bert-25692,44530,infer-bert-4,1,1,15.0,602
inference-yolov3-25693,44532,infer-yolov3-2,1,1,1.0,4868
inference-yolov3-25694,44534,infer-yolov3-1,1,1,16.0,8
inference-yolov3-25695,44535,infer-yolov3-5,1,1,20.0,1902
inference-deepspeech2-25696,44536,infer-deepspeech2-1,1,1,8.0,959
inference-yolov3-25697,44536,infer-yolov3-5,1,1,10.0,1341
inference-bert-25698,44537,infer-bert-1,1,1,6.0,3047
inference-cifar10-25700,44540,infer-cifar10-1,1,1,1.0,2074
inference-cifar10-25699,44540,infer-cifar10-2,1,1,9.0,7658
inference-imagenet-25701,44542,infer-imagenet-2,1,1,14.0,8916
inference-ncf-25702,44544,infer-ncf-5,1,1,7.0,2091
inference-bert-25703,44545,infer-bert-2,1,1,1.0,3735
inference-yolov3-25704,44545,infer-yolov3-1,1,1,10.0,1985
inference-cifar10-25705,44551,infer-cifar10-1,1,1,6.0,9796
inference-ncf-25706,44553,infer-ncf-1,1,1,17.0,539
inference-imagenet-25707,44555,infer-imagenet-2,1,1,26.0,533
inference-imagenet-25708,44556,infer-imagenet-2,1,1,4.0,2341
inference-deepspeech2-25709,44556,infer-deepspeech2-2,1,1,12.0,417
inference-deepspeech2-25710,44559,infer-deepspeech2-2,1,1,15.0,731
inference-imagenet-25711,44559,infer-imagenet-1,1,1,16.0,9780
inference-imagenet-25712,44560,infer-imagenet-5,1,1,25.0,787
inference-cifar10-25713,44561,infer-cifar10-1,1,1,3.0,6590
inference-imagenet-25714,44562,infer-imagenet-1,1,1,21.0,7430
inference-cifar10-25715,44563,infer-cifar10-3,1,1,9.0,8453
inference-cifar10-25716,44568,infer-cifar10-2,1,1,12.0,1772
inference-deepspeech2-25717,44570,infer-deepspeech2-5,1,1,2.0,161
inference-deepspeech2-25718,44571,infer-deepspeech2-2,1,1,21.0,971
inference-ncf-25719,44572,infer-ncf-4,1,1,2.0,3407
inference-cifar10-25720,44574,infer-cifar10-3,1,1,16.0,5571
inference-imagenet-25721,44576,infer-imagenet-1,1,1,11.0,8954
inference-imagenet-25722,44579,infer-imagenet-1,1,1,22.0,2721
inference-bert-25723,44580,infer-bert-3,1,1,22.0,1112
inference-yolov3-25724,44583,infer-yolov3-3,1,1,23.0,2063
inference-imagenet-25725,44584,infer-imagenet-3,1,1,24.0,6571
inference-bert-25726,44588,infer-bert-4,1,1,26.0,4468
inference-yolov3-25727,44592,infer-yolov3-2,1,1,3.0,1648
inference-yolov3-25728,44593,infer-yolov3-5,1,1,14.0,979
inference-yolov3-25729,44593,infer-yolov3-1,1,1,4.0,4639
inference-ncf-25730,44597,infer-ncf-3,1,1,10.0,4459
inference-yolov3-25731,44597,infer-yolov3-3,1,1,25.0,178
inference-yolov3-25732,44598,infer-yolov3-4,1,1,3.0,3250
inference-cifar10-25733,44599,infer-cifar10-5,1,1,14.0,6364
inference-bert-25734,44600,infer-bert-3,1,1,28.0,3258
inference-bert-25735,44602,infer-bert-1,1,1,24.0,1175
inference-bert-25736,44605,infer-bert-2,1,1,17.0,1175
inference-imagenet-25737,44606,infer-imagenet-3,1,1,26.0,8679
inference-yolov3-25738,44606,infer-yolov3-2,1,1,22.0,1217
inference-imagenet-25739,44607,infer-imagenet-1,1,1,1.0,9984
inference-imagenet-25740,44612,infer-imagenet-3,1,1,18.0,9803
inference-yolov3-25741,44612,infer-yolov3-4,1,1,12.0,1865
inference-cifar10-25742,44615,infer-cifar10-3,1,1,17.0,1662
inference-deepspeech2-25743,44616,infer-deepspeech2-3,1,1,14.0,767
inference-imagenet-25744,44617,infer-imagenet-4,1,1,12.0,8257
inference-cifar10-25745,44620,infer-cifar10-1,1,1,26.0,7692
inference-deepspeech2-25746,44621,infer-deepspeech2-5,1,1,4.0,739
inference-cifar10-25748,44624,infer-cifar10-2,1,1,6.0,4231
inference-cifar10-25747,44624,infer-cifar10-5,1,1,17.0,5968
inference-cifar10-25749,44626,infer-cifar10-4,1,1,18.0,9448
inference-cifar10-25750,44630,infer-cifar10-4,1,1,12.0,3048
inference-yolov3-25751,44631,infer-yolov3-4,1,1,11.0,1442
inference-ncf-25752,44631,infer-ncf-2,1,1,2.0,4381
inference-cifar10-25753,44635,infer-cifar10-5,1,1,14.0,1662
inference-cifar10-25754,44636,infer-cifar10-5,1,1,19.0,9448
inference-ncf-25755,44637,infer-ncf-5,1,1,17.0,4459
inference-yolov3-25756,44637,infer-yolov3-2,1,1,23.0,2581
inference-bert-25757,44639,infer-bert-1,1,1,22.0,1514
inference-bert-25758,44644,infer-bert-5,1,1,12.0,872
inference-yolov3-25759,44645,infer-yolov3-5,1,1,3.0,993
inference-yolov3-25760,44645,infer-yolov3-5,1,1,27.0,1985
inference-ncf-25761,44646,infer-ncf-2,1,1,12.0,2107
inference-ncf-25762,44646,infer-ncf-1,1,1,10.0,2107
inference-imagenet-25764,44649,infer-imagenet-2,1,1,21.0,8106
inference-yolov3-25763,44649,infer-yolov3-1,1,1,2.0,1635
inference-cifar10-25765,44650,infer-cifar10-5,1,1,3.0,2735
inference-ncf-25766,44651,infer-ncf-4,1,1,28.0,2000
inference-yolov3-25767,44651,infer-yolov3-4,1,1,25.0,1981
inference-imagenet-25768,44654,infer-imagenet-4,1,1,4.0,8
inference-yolov3-25769,44655,infer-yolov3-3,1,1,6.0,178
inference-ncf-25770,44657,infer-ncf-1,1,1,24.0,2016
inference-cifar10-25771,44658,infer-cifar10-4,1,1,16.0,8833
inference-ncf-25772,44661,infer-ncf-5,1,1,14.0,4247
inference-bert-25773,44662,infer-bert-1,1,1,1.0,4215
inference-imagenet-25774,44663,infer-imagenet-1,1,1,12.0,7792
inference-imagenet-25775,44663,infer-imagenet-1,1,1,14.0,7430
inference-ncf-25776,44664,infer-ncf-1,1,1,22.0,3146
inference-imagenet-25777,44665,infer-imagenet-4,1,1,6.0,4080
inference-imagenet-25778,44666,infer-imagenet-4,1,1,3.0,655
inference-yolov3-25779,44667,infer-yolov3-5,1,1,4.0,296
inference-cifar10-25780,44670,infer-cifar10-1,1,1,15.0,1889
inference-imagenet-25781,44674,infer-imagenet-5,1,1,14.0,5926
inference-imagenet-25782,44677,infer-imagenet-3,1,1,9.0,787
inference-imagenet-25783,44679,infer-imagenet-1,1,1,4.0,1616
inference-ncf-25784,44679,infer-ncf-4,1,1,13.0,501
inference-deepspeech2-25785,44680,infer-deepspeech2-4,1,1,15.0,988
inference-cifar10-25786,44681,infer-cifar10-4,1,1,28.0,895
inference-ncf-25787,44681,infer-ncf-5,1,1,28.0,4430
inference-yolov3-25788,44681,infer-yolov3-3,1,1,17.0,2944
inference-cifar10-25789,44683,infer-cifar10-4,1,1,27.0,5285
inference-imagenet-25790,44683,infer-imagenet-3,1,1,25.0,8572
inference-imagenet-25791,44683,infer-imagenet-1,1,1,15.0,8273
inference-ncf-25792,44689,infer-ncf-4,1,1,29.0,2016
inference-cifar10-25793,44690,infer-cifar10-3,1,1,2.0,7444
inference-yolov3-25794,44691,infer-yolov3-4,1,1,19.0,1635
inference-deepspeech2-25795,44693,infer-deepspeech2-1,1,1,8.0,728
inference-deepspeech2-25796,44696,infer-deepspeech2-2,1,1,12.0,47
inference-deepspeech2-25797,44698,infer-deepspeech2-2,1,1,17.0,977
inference-deepspeech2-25798,44698,infer-deepspeech2-3,1,1,18.0,259
inference-deepspeech2-25799,44700,infer-deepspeech2-3,1,1,7.0,573
inference-yolov3-25800,44701,infer-yolov3-4,1,1,9.0,3530
inference-deepspeech2-25801,44702,infer-deepspeech2-2,1,1,18.0,630
inference-deepspeech2-25802,44703,infer-deepspeech2-1,1,1,5.0,232
inference-deepspeech2-25803,44706,infer-deepspeech2-1,1,1,17.0,181
inference-ncf-25804,44706,infer-ncf-5,1,1,4.0,2016
inference-imagenet-25805,44707,infer-imagenet-2,1,1,5.0,8089
inference-deepspeech2-25806,44707,infer-deepspeech2-5,1,1,16.0,701
inference-bert-25807,44707,infer-bert-1,1,1,28.0,3912
inference-bert-25808,44709,infer-bert-4,1,1,7.0,1997
inference-deepspeech2-25810,44710,infer-deepspeech2-5,1,1,8.0,587
inference-cifar10-25809,44710,infer-cifar10-2,1,1,28.0,809
inference-cifar10-25811,44711,infer-cifar10-5,1,1,6.0,1146
inference-yolov3-25812,44713,infer-yolov3-5,1,1,11.0,1080
inference-deepspeech2-25813,44717,infer-deepspeech2-1,1,1,25.0,784
inference-ncf-25814,44718,infer-ncf-2,1,1,26.0,758
inference-ncf-25815,44720,infer-ncf-2,1,1,2.0,3117
inference-yolov3-25816,44720,infer-yolov3-1,1,1,6.0,1865
inference-deepspeech2-25817,44722,infer-deepspeech2-3,1,1,5.0,431
inference-cifar10-25818,44724,infer-cifar10-4,1,1,1.0,3422
inference-bert-25819,44725,infer-bert-1,1,1,11.0,3599
inference-cifar10-25820,44732,infer-cifar10-2,1,1,2.0,7495
inference-ncf-25821,44733,infer-ncf-4,1,1,22.0,4023
inference-imagenet-25822,44740,infer-imagenet-1,1,1,5.0,2737
inference-ncf-25823,44742,infer-ncf-5,1,1,7.0,625
inference-bert-25824,44744,infer-bert-3,1,1,22.0,3350
inference-yolov3-25825,44745,infer-yolov3-1,1,1,18.0,1716
inference-ncf-25826,44750,infer-ncf-1,1,1,13.0,330
inference-imagenet-25827,44751,infer-imagenet-3,1,1,3.0,8257
inference-cifar10-25828,44753,infer-cifar10-3,1,1,18.0,1889
inference-deepspeech2-25829,44758,infer-deepspeech2-3,1,1,22.0,169
inference-imagenet-25830,44761,infer-imagenet-5,1,1,20.0,9648
inference-ncf-25831,44763,infer-ncf-1,1,1,22.0,539
inference-bert-25832,44764,infer-bert-2,1,1,26.0,1650
inference-deepspeech2-25833,44764,infer-deepspeech2-3,1,1,11.0,283
inference-ncf-25834,44767,infer-ncf-4,1,1,11.0,4533
inference-yolov3-25835,44771,infer-yolov3-4,1,1,9.0,4743
inference-imagenet-25836,44771,infer-imagenet-3,1,1,1.0,8846
inference-cifar10-25837,44771,infer-cifar10-4,1,1,23.0,4951
inference-deepspeech2-25838,44772,infer-deepspeech2-2,1,1,20.0,883
inference-imagenet-25839,44772,infer-imagenet-5,1,1,4.0,8462
inference-yolov3-25841,44777,infer-yolov3-2,1,1,6.0,2103
inference-ncf-25840,44777,infer-ncf-3,1,1,14.0,4355
inference-imagenet-25842,44780,infer-imagenet-2,1,1,4.0,3197
inference-deepspeech2-25843,44780,infer-deepspeech2-2,1,1,7.0,405
inference-yolov3-25844,44780,infer-yolov3-5,1,1,20.0,2074
inference-cifar10-25845,44781,infer-cifar10-5,1,1,8.0,6364
inference-bert-25846,44782,infer-bert-3,1,1,26.0,1521
inference-deepspeech2-25847,44786,infer-deepspeech2-2,1,1,22.0,883
inference-ncf-25848,44789,infer-ncf-2,1,1,29.0,418
inference-imagenet-25849,44791,infer-imagenet-2,1,1,28.0,7962
inference-ncf-25850,44791,infer-ncf-1,1,1,3.0,1420
inference-yolov3-25851,44792,infer-yolov3-5,1,1,7.0,3593
inference-cifar10-25852,44802,infer-cifar10-4,1,1,24.0,2470
inference-ncf-25853,44805,infer-ncf-1,1,1,15.0,2860
inference-yolov3-25854,44806,infer-yolov3-3,1,1,16.0,3752
inference-yolov3-25855,44807,infer-yolov3-2,1,1,25.0,1840
inference-cifar10-25856,44808,infer-cifar10-2,1,1,13.0,4231
inference-deepspeech2-25857,44810,infer-deepspeech2-2,1,1,20.0,784
inference-imagenet-25858,44810,infer-imagenet-4,1,1,15.0,387
inference-bert-25859,44811,infer-bert-4,1,1,20.0,742
inference-cifar10-25860,44813,infer-cifar10-2,1,1,25.0,1011
inference-yolov3-25861,44822,infer-yolov3-4,1,1,20.0,3445
inference-cifar10-25862,44823,infer-cifar10-1,1,1,16.0,3899
inference-imagenet-25863,44825,infer-imagenet-2,1,1,27.0,4111
inference-deepspeech2-25864,44826,infer-deepspeech2-5,1,1,7.0,846
inference-cifar10-25865,44828,infer-cifar10-3,1,1,2.0,5968
inference-imagenet-25866,44828,infer-imagenet-5,1,1,5.0,4747
inference-ncf-25867,44828,infer-ncf-5,1,1,9.0,1042
inference-imagenet-25868,44830,infer-imagenet-5,1,1,1.0,2721
inference-bert-25869,44830,infer-bert-1,1,1,10.0,4030
inference-yolov3-25870,44834,infer-yolov3-5,1,1,18.0,1626
inference-yolov3-25871,44837,infer-yolov3-1,1,1,16.0,2447
inference-yolov3-25872,44840,infer-yolov3-5,1,1,3.0,296
inference-yolov3-25873,44845,infer-yolov3-3,1,1,24.0,2063
inference-deepspeech2-25874,44845,infer-deepspeech2-2,1,1,26.0,413
inference-cifar10-25875,44850,infer-cifar10-4,1,1,16.0,2470
inference-imagenet-25876,44851,infer-imagenet-1,1,1,21.0,9742
inference-cifar10-25877,44853,infer-cifar10-4,1,1,3.0,178
inference-deepspeech2-25878,44854,infer-deepspeech2-1,1,1,19.0,918
inference-ncf-25879,44858,infer-ncf-1,1,1,1.0,1922
inference-cifar10-25880,44861,infer-cifar10-1,1,1,1.0,9255
inference-deepspeech2-25881,44861,infer-deepspeech2-1,1,1,3.0,726
inference-bert-25882,44862,infer-bert-3,1,1,8.0,4215
inference-yolov3-25883,44864,infer-yolov3-5,1,1,3.0,3580
inference-cifar10-25884,44864,infer-cifar10-1,1,1,22.0,7823
inference-imagenet-25885,44866,infer-imagenet-3,1,1,26.0,8257
inference-bert-25886,44866,infer-bert-2,1,1,27.0,3370
inference-yolov3-25888,44868,infer-yolov3-1,1,1,25.0,4276
inference-ncf-25887,44868,infer-ncf-4,1,1,28.0,1420
inference-cifar10-25889,44870,infer-cifar10-2,1,1,8.0,8355
inference-imagenet-25890,44871,infer-imagenet-4,1,1,26.0,8
inference-deepspeech2-25891,44875,infer-deepspeech2-4,1,1,22.0,259
inference-ncf-25892,44877,infer-ncf-3,1,1,19.0,2016
inference-yolov3-25893,44879,infer-yolov3-5,1,1,21.0,3805
inference-yolov3-25894,44881,infer-yolov3-5,1,1,26.0,979
inference-imagenet-25895,44882,infer-imagenet-4,1,1,28.0,4293
inference-cifar10-25896,44885,infer-cifar10-3,1,1,10.0,6105
inference-deepspeech2-25897,44889,infer-deepspeech2-3,1,1,24.0,487
inference-bert-25898,44889,infer-bert-5,1,1,28.0,4862
inference-bert-25899,44889,infer-bert-4,1,1,28.0,2512
inference-yolov3-25900,44891,infer-yolov3-5,1,1,19.0,4750
inference-bert-25901,44891,infer-bert-2,1,1,13.0,303
inference-bert-25902,44897,infer-bert-1,1,1,23.0,3276
inference-ncf-25903,44899,infer-ncf-5,1,1,17.0,4247
inference-imagenet-25904,44900,infer-imagenet-3,1,1,2.0,8734
inference-yolov3-25905,44900,infer-yolov3-3,1,1,3.0,2157
inference-bert-25906,44901,infer-bert-5,1,1,19.0,1650
inference-ncf-25907,44901,infer-ncf-5,1,1,13.0,801
inference-bert-25908,44902,infer-bert-1,1,1,24.0,458
inference-imagenet-25909,44905,infer-imagenet-2,1,1,8.0,9342
inference-deepspeech2-25910,44906,infer-deepspeech2-3,1,1,20.0,565
inference-imagenet-25911,44908,infer-imagenet-1,1,1,10.0,3278
inference-yolov3-25912,44912,infer-yolov3-4,1,1,25.0,2581
inference-cifar10-25913,44914,infer-cifar10-2,1,1,13.0,5285
inference-ncf-25914,44914,infer-ncf-1,1,1,28.0,1939
inference-ncf-25915,44914,infer-ncf-2,1,1,1.0,137
inference-cifar10-25916,44914,infer-cifar10-2,1,1,9.0,5968
inference-imagenet-25918,44922,infer-imagenet-5,1,1,25.0,4747
inference-bert-25917,44922,infer-bert-3,1,1,17.0,1924
inference-deepspeech2-25919,44923,infer-deepspeech2-3,1,1,2.0,795
inference-ncf-25920,44923,infer-ncf-1,1,1,26.0,4023
inference-imagenet-25921,44927,infer-imagenet-1,1,1,15.0,5362
inference-ncf-25922,44929,infer-ncf-3,1,1,5.0,1937
inference-deepspeech2-25923,44930,infer-deepspeech2-5,1,1,15.0,959
inference-deepspeech2-25924,44931,infer-deepspeech2-5,1,1,22.0,731
inference-ncf-25925,44934,infer-ncf-3,1,1,3.0,1399
inference-deepspeech2-25926,44935,infer-deepspeech2-5,1,1,16.0,839
inference-ncf-25927,44942,infer-ncf-5,1,1,17.0,2620
inference-ncf-25928,44942,infer-ncf-2,1,1,19.0,1278
inference-bert-25929,44945,infer-bert-4,1,1,8.0,3590
inference-imagenet-25930,44945,infer-imagenet-3,1,1,6.0,2384
inference-bert-25931,44946,infer-bert-1,1,1,11.0,3370
inference-ncf-25933,44947,infer-ncf-4,1,1,29.0,1706
inference-imagenet-25932,44947,infer-imagenet-5,1,1,7.0,5362
inference-bert-25934,44949,infer-bert-1,1,1,29.0,872
inference-yolov3-25935,44958,infer-yolov3-4,1,1,11.0,2944
inference-imagenet-25936,44964,infer-imagenet-1,1,1,19.0,3888
inference-bert-25937,44965,infer-bert-5,1,1,29.0,1654
inference-deepspeech2-25938,44967,infer-deepspeech2-4,1,1,13.0,183
inference-bert-25939,44967,infer-bert-5,1,1,14.0,731
inference-deepspeech2-25940,44968,infer-deepspeech2-5,1,1,23.0,98
inference-ncf-25941,44971,infer-ncf-5,1,1,4.0,1400
inference-imagenet-25942,44974,infer-imagenet-5,1,1,2.0,2341
inference-bert-25943,44976,infer-bert-2,1,1,6.0,1536
inference-deepspeech2-25944,44976,infer-deepspeech2-2,1,1,18.0,851
inference-deepspeech2-25945,44976,infer-deepspeech2-3,1,1,28.0,432
inference-imagenet-25946,44978,infer-imagenet-5,1,1,19.0,9602
inference-cifar10-25947,44981,infer-cifar10-5,1,1,2.0,1772
inference-deepspeech2-25948,44982,infer-deepspeech2-1,1,1,10.0,153
inference-bert-25949,44983,infer-bert-2,1,1,9.0,2512
inference-deepspeech2-25950,44984,infer-deepspeech2-3,1,1,11.0,487
inference-bert-25951,44985,infer-bert-5,1,1,22.0,2512
inference-imagenet-25952,44986,infer-imagenet-3,1,1,23.0,3888
inference-deepspeech2-25953,44987,infer-deepspeech2-5,1,1,9.0,433
inference-bert-25954,44989,infer-bert-4,1,1,20.0,1514
inference-deepspeech2-25955,44989,infer-deepspeech2-3,1,1,23.0,181
inference-deepspeech2-25956,44989,infer-deepspeech2-3,1,1,14.0,585
inference-deepspeech2-25957,44994,infer-deepspeech2-2,1,1,18.0,904
inference-bert-25958,44996,infer-bert-1,1,1,12.0,4295
inference-ncf-25959,44999,infer-ncf-3,1,1,29.0,311
inference-deepspeech2-25960,45000,infer-deepspeech2-4,1,1,26.0,402
inference-ncf-25961,45000,infer-ncf-1,1,1,18.0,500
inference-deepspeech2-25962,45002,infer-deepspeech2-5,1,1,24.0,159
inference-deepspeech2-25963,45002,infer-deepspeech2-3,1,1,12.0,903
inference-deepspeech2-25964,45006,infer-deepspeech2-2,1,1,29.0,739
inference-deepspeech2-25965,45007,infer-deepspeech2-5,1,1,25.0,795
inference-cifar10-25967,45009,infer-cifar10-1,1,1,14.0,9122
inference-deepspeech2-25966,45009,infer-deepspeech2-4,1,1,13.0,921
inference-imagenet-25968,45009,infer-imagenet-3,1,1,18.0,8572
inference-imagenet-25970,45014,infer-imagenet-2,1,1,28.0,8956
inference-yolov3-25969,45014,infer-yolov3-3,1,1,14.0,4594
inference-deepspeech2-25971,45015,infer-deepspeech2-1,1,1,14.0,648
inference-imagenet-25972,45018,infer-imagenet-4,1,1,23.0,2721
inference-deepspeech2-25973,45019,infer-deepspeech2-3,1,1,10.0,971
inference-imagenet-25974,45023,infer-imagenet-4,1,1,18.0,8273
inference-imagenet-25975,45024,infer-imagenet-4,1,1,17.0,8572
inference-cifar10-25976,45025,infer-cifar10-4,1,1,22.0,2365
inference-imagenet-25977,45025,infer-imagenet-4,1,1,4.0,387
inference-imagenet-25978,45028,infer-imagenet-3,1,1,20.0,3573
inference-imagenet-25979,45030,infer-imagenet-4,1,1,25.0,387
inference-ncf-25980,45031,infer-ncf-5,1,1,7.0,4247
inference-imagenet-25981,45031,infer-imagenet-3,1,1,27.0,3897
inference-ncf-25982,45038,infer-ncf-4,1,1,18.0,831
inference-yolov3-25983,45043,infer-yolov3-2,1,1,23.0,1865
inference-deepspeech2-25984,45044,infer-deepspeech2-4,1,1,20.0,918
inference-imagenet-25985,45045,infer-imagenet-2,1,1,15.0,543
inference-bert-25986,45046,infer-bert-2,1,1,25.0,850
inference-cifar10-25987,45050,infer-cifar10-2,1,1,10.0,1168
inference-cifar10-25988,45051,infer-cifar10-5,1,1,5.0,6105
inference-imagenet-25989,45052,infer-imagenet-4,1,1,3.0,1680
inference-bert-25990,45054,infer-bert-5,1,1,28.0,1012
inference-ncf-25991,45056,infer-ncf-1,1,1,6.0,4459
inference-deepspeech2-25992,45057,infer-deepspeech2-2,1,1,21.0,431
inference-ncf-25993,45060,infer-ncf-3,1,1,15.0,3488
inference-imagenet-25994,45061,infer-imagenet-5,1,1,26.0,1804
inference-bert-25995,45063,infer-bert-3,1,1,18.0,602
inference-yolov3-25996,45065,infer-yolov3-4,1,1,12.0,3921
inference-yolov3-25997,45067,infer-yolov3-2,1,1,17.0,3805
inference-deepspeech2-25998,45067,infer-deepspeech2-3,1,1,8.0,47
inference-yolov3-25999,45067,infer-yolov3-3,1,1,2.0,4505
inference-deepspeech2-26000,45068,infer-deepspeech2-2,1,1,11.0,402
inference-ncf-26001,45069,infer-ncf-5,1,1,2.0,1939
inference-bert-26002,45069,infer-bert-1,1,1,3.0,2123
inference-ncf-26003,45069,infer-ncf-5,1,1,28.0,3353
inference-imagenet-26004,45074,infer-imagenet-1,1,1,12.0,1094
inference-cifar10-26005,45075,infer-cifar10-4,1,1,22.0,3521
inference-ncf-26006,45079,infer-ncf-2,1,1,15.0,4250
inference-deepspeech2-26007,45079,infer-deepspeech2-5,1,1,15.0,514
inference-bert-26008,45080,infer-bert-5,1,1,2.0,731
